phenotype,variant,pm,pf,bm,bf,nm0,nm1,nm2,nf0,nf1,nf2,gene_symbol,gene_region,cms_score,IPA
hct_vena_mean,1_57148621,0.0103707293490234,0.182243641968913,-18,-2.45238095238096,18,2,0,14,6,0,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,1_57160839,0.0103707293490234,0.182243641968913,-18,-2.45238095238096,18,2,0,14,6,0,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,1_57167969,0.0103707293490234,0.182243641968913,-18,-2.45238095238096,18,2,0,14,6,0,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,5_58486827,0.0103707293490234,0.479828699983173,-18,-1.4,18,2,0,15,5,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58487364,0.0103707293490234,0.479828699983173,-18,-1.4,18,2,0,15,5,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58489218,0.0103707293490234,0.479828699983173,-18,-1.4,18,2,0,15,5,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58493454,0.0103707293490234,0.479828699983173,-18,-1.4,18,2,0,15,5,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58493914,0.0103707293490234,0.479828699983173,-18,-1.4,18,2,0,15,5,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58497564,0.0103707293490234,0.479828699983173,-18,-1.4,18,2,0,15,5,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58497986,0.0103707293490234,0.479828699983173,-18,-1.4,18,2,0,15,5,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,10_53616629,0.0103707293490234,0.683738717867014,-18,-0.73626373626374,18,2,0,13,7,0,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,20_41423651,0.0104314594878394,0.107235258451374,8.06703910614526,-2,13,5,2,12,6,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41424061,0.0104314594878394,0.243998278967968,8.06703910614526,-1.48863636363637,13,5,2,10,8,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41424363,0.0104314594878394,0.243998278967968,8.06703910614526,-1.48863636363637,13,5,2,10,8,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41424372,0.0104314594878394,0.243998278967968,8.06703910614526,-1.48863636363637,13,5,2,10,8,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41424538,0.0104314594878394,0.243998278967968,8.06703910614526,-1.48863636363637,13,5,2,10,8,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41424837,0.0104314594878394,0.243998278967968,8.06703910614526,-1.48863636363637,13,5,2,10,8,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41425133,0.0104314594878394,0.243998278967968,8.06703910614526,-1.48863636363637,13,5,2,10,8,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41425612,0.0104314594878394,0.243998278967968,8.06703910614526,-1.48863636363637,13,5,2,10,8,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41425776,0.0104314594878394,0.243998278967968,8.06703910614526,-1.48863636363637,13,5,2,10,8,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41425944,0.0104314594878394,0.243998278967968,8.06703910614526,-1.48863636363637,13,5,2,10,8,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41425997,0.0104314594878394,0.243998278967968,8.06703910614526,-1.48863636363637,13,5,2,10,8,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41426327,0.0104314594878394,0.243998278967968,8.06703910614526,-1.48863636363637,13,5,2,10,8,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41426401,0.0104314594878394,0.243998278967968,8.06703910614526,-1.48863636363637,13,5,2,10,8,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41426403,0.0104314594878394,0.243998278967968,8.06703910614526,-1.48863636363637,13,5,2,10,8,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41426451,0.0104314594878394,0.0431610488878264,8.06703910614526,-2.79856115107914,13,5,2,12,7,1,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41426553,0.0104314594878394,0.0431610488878264,8.06703910614526,-2.79856115107914,13,5,2,12,7,1,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41426669,0.0104314594878394,0.0431610488878264,8.06703910614526,-2.79856115107914,13,5,2,12,7,1,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,16_3887530,0.0112472533499105,0.189270081828163,9.17647058823529,1.87769784172662,13,6,1,12,7,1,CREBBP,Intronic,6.60797,IPA
hct_vena_mean,7_55162336,0.0113463449337225,0.169507379275182,8.17543859649123,1.80487804878049,3,11,6,8,10,2,EGFR,Intronic,9.32678,IPA
hct_vena_mean,20_41410527,0.012058414437974,0.37288058287221,9.1029411764706,-1.14772727272728,13,6,1,10,8,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41422283,0.012058414437974,0.622958395914954,9.1029411764706,-0.582938388625596,13,6,1,10,7,3,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41423605,0.012058414437974,0.511114698321256,9.1029411764706,-0.843575418994418,13,6,1,11,7,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41424021,0.012058414437974,0.511114698321256,9.1029411764706,-0.843575418994418,13,6,1,11,7,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41425797,0.012058414437974,0.511114698321256,9.1029411764706,-0.843575418994418,13,6,1,11,7,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41426828,0.012058414437974,0.155783059884264,9.1029411764706,-2.04411764705883,13,6,1,13,6,1,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41428987,0.012058414437974,0.155783059884264,9.1029411764706,-2.04411764705883,13,6,1,13,6,1,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41429807,0.012058414437974,0.155783059884264,9.1029411764706,-2.04411764705883,13,6,1,13,6,1,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41431546,0.012058414437974,0.119754688698968,9.1029411764706,-3,13,6,1,15,5,0,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41433126,0.012058414437974,0.135588418369474,9.1029411764706,-1.72037914691943,13,6,1,10,7,3,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41434364,0.012058414437974,0.488694231085224,9.1029411764706,-0.888268156424583,13,6,1,13,5,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41435664,0.012058414437974,0.795620835411208,9.1029411764706,-0.333333333333336,13,6,1,12,6,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41435673,0.012058414437974,0.488694231085224,9.1029411764706,-0.888268156424583,13,6,1,13,5,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41439538,0.012058414437974,0.349116569290159,9.1029411764706,-1.20454545454546,13,6,1,10,8,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41441789,0.012058414437974,0.129866157537532,9.1029411764706,-1.89385474860336,13,6,1,13,5,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41441873,0.012058414437974,0.155783059884264,9.1029411764706,-2.04411764705883,13,6,1,13,6,1,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41443006,0.012058414437974,0.155783059884264,9.1029411764706,-2.04411764705883,13,6,1,13,6,1,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41443492,0.012058414437974,0.511114698321256,9.1029411764706,-0.843575418994418,13,6,1,11,7,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41443845,0.012058414437974,0.996084121364944,9.1029411764706,0.00719424460431539,13,6,1,12,7,1,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41451639,0.012058414437974,0.155783059884264,9.1029411764706,-2.04411764705883,13,6,1,13,6,1,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41451941,0.012058414437974,0.39912606211704,9.1029411764706,-0.981481481481484,13,6,1,11,6,3,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41455515,0.012058414437974,0.119754688698968,9.1029411764706,-3,13,6,1,15,5,0,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41456915,0.012058414437974,0.422063142660529,9.1029411764706,-1.5,13,6,1,14,6,0,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41458371,0.012058414437974,0.344778437005423,9.1029411764706,-1.38235294117647,13,6,1,13,6,1,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41466813,0.012058414437974,0.119754688698968,9.1029411764706,-3,13,6,1,15,5,0,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41467006,0.012058414437974,0.119754688698968,9.1029411764706,-3,13,6,1,15,5,0,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41469189,0.012058414437974,0.39912606211704,9.1029411764706,-0.981481481481484,13,6,1,11,6,3,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41469203,0.012058414437974,0.404709356047006,9.1029411764706,-0.963470319634706,13,6,1,12,5,3,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41470029,0.012058414437974,0.791718102972072,9.1029411764706,-0.34078212290503,13,6,1,11,7,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41473035,0.012058414437974,0.422063142660529,9.1029411764706,-1.5,13,6,1,14,6,0,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41473275,0.012058414437974,0.873801855659054,9.1029411764706,0.235294117647057,13,6,1,13,6,1,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41473808,0.012058414437974,0.422063142660529,9.1029411764706,-1.5,13,6,1,14,6,0,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,21_27476642,0.0122125433804184,0.0566307994179951,-10.6,-2.65467625899281,10,10,0,12,7,1,APP,Intronic,10.9999,IPA
hct_vena_mean,12_20634803,0.0126758207716127,0.774308855350826,6.66135458167331,-0.350000000000001,8,7,5,5,10,5,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,20_40820457,0.0127120261822706,0.217558323574662,13.1875,1.5586592178771,16,4,0,11,7,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_40832775,0.0127120261822706,0.433539301470854,13.1875,1,16,4,0,12,6,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,21_27541906,0.0127120261822706,0.364148858881561,13.1875,-1.9375,16,4,0,16,4,0,APP,Intronic,10.9999,IPA
hct_vena_mean,10_53797108,0.0129152885488142,0.0947074229498598,-14.7450980392157,2.83333333333333,17,3,0,12,8,0,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,2_45904494,0.0129970713996006,0.335350315129829,8.45161290322581,1.47983870967742,7,11,2,5,12,2,PRKCE,Intronic,8.7154,IPA
hct_vena_mean,1_169088337,0.0132077330969819,0.632592695375468,9.17557251908398,-0.589743589743588,5,13,2,8,9,3,ATP1B1,Intronic,6.77386,IPA
hct_vena_mean,1_169088455,0.0132077330969819,0.632592695375468,9.17557251908398,-0.589743589743588,5,13,2,8,9,3,ATP1B1,Intronic,6.77386,IPA
hct_vena_mean,1_169089588,0.0132077330969819,0.632592695375468,9.17557251908398,-0.589743589743588,5,13,2,8,9,3,ATP1B1,Intronic,6.77386,IPA
hct_vena_mean,1_169090712,0.0132077330969819,0.632592695375468,9.17557251908398,-0.589743589743588,5,13,2,8,9,3,ATP1B1,Intronic,6.77386,IPA
hct_vena_mean,1_169091466,0.0132077330969819,0.632592695375468,9.17557251908398,-0.589743589743588,5,13,2,8,9,3,ATP1B1,Intronic,6.77386,IPA
hct_vena_mean,1_169093398,0.0132077330969819,0.632592695375468,9.17557251908398,-0.589743589743588,5,13,2,8,9,3,ATP1B1,Intronic,6.77386,IPA
hct_vena_mean,20_41402206,0.0142868640890942,0.254683110567672,6.77118644067798,-1.2007722007722,7,8,5,6,7,7,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,5_58599095,0.0143963930502588,0.8267163158511,-12,0.529411764705884,15,5,0,17,3,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58600843,0.0143963930502588,0.8267163158511,-12,0.529411764705884,15,5,0,17,3,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58602603,0.0143963930502588,0.8267163158511,-12,0.529411764705884,15,5,0,17,3,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58603500,0.0143963930502588,0.8267163158511,-12,0.529411764705884,15,5,0,17,3,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58604559,0.0143963930502588,0.8267163158511,-12,0.529411764705884,15,5,0,17,3,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,20_40839987,0.0149515427358542,0.166956942717009,14.7708333333333,1.73743016759777,16,3,0,13,5,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,4_72427450,0.0150081757571624,0.882790426620059,8.07317073170733,0.175355450236967,8,10,2,10,7,3,SLC4A4,Intronic,8.44474,IPA
hct_vena_mean,22_39623725,0.0153128990387831,0.640125469470566,-7.09952606635072,0.554502369668246,7,9,4,10,7,3,PDGFB,Intronic,8.14452,IPA
hct_vena_mean,22_39624238,0.0153128990387831,0.640125469470566,-7.09952606635072,0.554502369668246,7,9,4,10,7,3,PDGFB,Intronic,8.14452,IPA
hct_vena_mean,20_41680786,0.0155654593751221,0.61886949723645,-9.24193548387096,0.726618705035969,7,12,1,4,13,3,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,20_41698331,0.0155654593751221,0.991427024539486,-9.24193548387096,0.0172413793103427,7,12,1,4,14,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,6_41940886,0.016277696990797,0.594761858158553,6.66101694915253,-0.630331753554506,5,8,7,10,7,3,CCND3,Intronic,6.69355,IPA
hct_vena_mean,4_177605696,0.0162858662919602,0.229438120153162,8.1923076923077,-1.5,5,12,3,7,10,3,VEGFC,Intronic,7.16969,IPA
hct_vena_mean,4_177606025,0.0162858662919602,0.229438120153162,8.1923076923077,-1.5,5,12,3,7,10,3,VEGFC,Intronic,7.16969,IPA
hct_vena_mean,4_177607181,0.0162858662919602,0.229438120153162,8.1923076923077,-1.5,5,12,3,7,10,3,VEGFC,Intronic,7.16969,IPA
hct_vena_mean,4_177607455,0.0162858662919602,0.229438120153162,8.1923076923077,-1.5,5,12,3,7,10,3,VEGFC,Intronic,7.16969,IPA
hct_vena_mean,4_177607607,0.0162858662919602,0.229438120153162,8.1923076923077,-1.5,5,12,3,7,10,3,VEGFC,Intronic,7.16969,IPA
hct_vena_mean,4_177607731,0.0162858662919602,0.229438120153162,8.1923076923077,-1.5,5,12,3,7,10,3,VEGFC,Intronic,7.16969,IPA
hct_vena_mean,4_177608064,0.0162858662919602,0.229438120153162,8.1923076923077,-1.5,5,12,3,7,10,3,VEGFC,Intronic,7.16969,IPA
hct_vena_mean,4_177608707,0.0162858662919602,0.404964591151049,8.1923076923077,-0.981042654028437,5,12,3,7,9,4,VEGFC,Intronic,7.16969,IPA
hct_vena_mean,4_177608775,0.0162858662919602,0.229438120153162,8.1923076923077,-1.5,5,12,3,7,10,3,VEGFC,Intronic,7.16969,IPA
hct_vena_mean,4_177609203,0.0162858662919602,0.229438120153162,8.1923076923077,-1.5,5,12,3,7,10,3,VEGFC,Intronic,7.16969,IPA
hct_vena_mean,4_177609259,0.0162858662919602,0.229438120153162,8.1923076923077,-1.5,5,12,3,7,10,3,VEGFC,Intronic,7.16969,IPA
hct_vena_mean,4_177609264,0.0162858662919602,0.229438120153162,8.1923076923077,-1.5,5,12,3,7,10,3,VEGFC,Intronic,7.16969,IPA
hct_vena_mean,4_177609609,0.0162858662919602,0.229438120153162,8.1923076923077,-1.5,5,12,3,7,10,3,VEGFC,Intronic,7.16969,IPA
hct_vena_mean,21_27290911,0.0166570073270479,0.016470805239501,-7.02369668246445,-3.24460431654676,10,7,3,10,9,1,APP,Intronic,10.9999,IPA
hct_vena_mean,6_41996607,0.0167641518617728,0.516843181488125,14.2745098039216,1,17,3,0,15,4,1,CCND3,Intronic,6.69355,IPA
hct_vena_mean,20_40821905,0.0167641518617728,0.647061588768196,14.2745098039216,0.676470588235295,17,3,0,13,6,1,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,21_35904053,0.0168239781731578,0.685474266000663,10.6813186813187,0.761904761904763,13,7,0,14,6,0,RCAN1,Intronic,12.0268,IPA
hct_vena_mean,22_39624910,0.0169090532300252,0.640125469470566,-6.80357142857144,0.554502369668246,8,8,4,10,7,3,PDGFB,Intronic,8.14452,IPA
hct_vena_mean,10_79064241,0.0174365869244003,0.969782751920916,-8.57142857142856,-0.0714285714285702,11,8,1,14,6,0,KCNMA1,Intronic; 5'UTR,12.5072,IPA
hct_vena_mean,10_79068074,0.0174365869244003,0.969782751920916,-8.57142857142856,-0.0714285714285702,11,8,1,14,6,0,KCNMA1,Intronic,12.5072,IPA
hct_vena_mean,10_79069953,0.0174365869244003,0.969782751920916,-8.57142857142856,-0.0714285714285702,11,8,1,14,6,0,KCNMA1,Intronic,12.5072,IPA
hct_vena_mean,10_79077444,0.0174365869244003,0.969782751920916,-8.57142857142856,-0.0714285714285702,11,8,1,14,6,0,KCNMA1,Intronic,12.5072,IPA
hct_vena_mean,10_79083166,0.0174365869244003,0.969782751920916,-8.57142857142856,-0.0714285714285702,11,8,1,14,6,0,KCNMA1,Intronic,12.5072,IPA
hct_vena_mean,10_79083364,0.0174365869244003,0.969782751920916,-8.57142857142856,-0.0714285714285702,11,8,1,14,6,0,KCNMA1,Intronic,12.5072,IPA
hct_vena_mean,10_79083747,0.0174365869244003,0.969782751920916,-8.57142857142856,-0.0714285714285702,11,8,1,14,6,0,KCNMA1,Intronic,12.5072,IPA
hct_vena_mean,10_79088821,0.0174365869244003,0.969782751920916,-8.57142857142856,-0.0714285714285702,11,8,1,14,6,0,KCNMA1,Intronic,12.5072,IPA
hct_vena_mean,10_79091887,0.0174365869244003,0.969782751920916,-8.57142857142856,-0.0714285714285702,11,8,1,14,6,0,KCNMA1,Intronic,12.5072,IPA
hct_vena_mean,10_79092184,0.0174365869244003,0.969782751920916,-8.57142857142856,-0.0714285714285702,11,8,1,14,6,0,KCNMA1,Intronic,12.5072,IPA
hct_vena_mean,10_79095609,0.0174365869244003,0.969782751920916,-8.57142857142856,-0.0714285714285702,11,8,1,14,6,0,KCNMA1,Intronic,12.5072,IPA
hct_vena_mean,10_79097893,0.0174365869244003,0.969782751920916,-8.57142857142856,-0.0714285714285702,11,8,1,14,6,0,KCNMA1,Intronic,12.5072,IPA
hct_vena_mean,10_79107376,0.0174365869244003,0.969782751920916,-8.57142857142856,-0.0714285714285702,11,8,1,14,6,0,KCNMA1,Intronic,12.5072,IPA
hct_vena_mean,10_79149896,0.0174365869244003,0.969782751920916,-8.57142857142856,-0.0714285714285702,11,8,1,14,6,0,KCNMA1,Intronic,12.5072,IPA
hct_vena_mean,8_106340688,0.0175189990916108,0.485889640848601,-8.69117647058824,-1.20202020202021,13,6,1,11,9,0,ZFPM2,Intronic,11.4769,IPA
hct_vena_mean,3_196550439,0.0178571777960472,0.702752004902059,-14.1568627450981,0.921568627450981,17,3,0,17,3,0,PAK2,Intronic,9.17274,IPA
hct_vena_mean,1_169094579,0.0179912785391657,0.79562083541121,10.1,-0.333333333333332,10,10,0,12,6,2,ATP1B1,Intronic,6.77386,IPA
hct_vena_mean,20_41374621,0.0180286219013702,0.820448035637909,-7.23076923076923,-0.393939393939392,3,9,8,11,9,0,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,8_106500161,0.0185958884270075,0.894871930474856,7.41304347826087,0.148936170212766,3,10,7,9,7,4,ZFPM2,Intronic,11.4769,IPA
hct_vena_mean,10_79160516,0.0190342718946812,0.429394387234175,-8.025641025641,-1.03508771929825,5,12,3,6,11,3,KCNMA1,Intronic,12.5072,IPA
hct_vena_mean,3_169307123,0.0192998724187481,0.817884116257726,-6.45833333333333,0.250996015936254,6,8,6,8,7,5,MECOM,Intronic,11.8504,IPA
hct_vena_mean,3_196535148,0.0193738942684475,0.778776751798587,-9.99999999999998,-0.435483870967741,10,10,0,7,12,1,PAK2,Intronic,9.17274,IPA
hct_vena_mean,10_53223471,0.0194311935264499,0.0761513076730428,-6.8815165876777,-2.35483870967742,10,7,3,7,11,2,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,1_206811277,0.0197677618762674,0.428948175757742,-10.8809523809524,-1.16176470588235,14,6,0,13,6,1,DYRK3,Intronic,7.27679,IPA
hct_vena_mean,1_206817893,0.0197677618762674,0.428948175757742,-10.8809523809524,-1.16176470588235,14,6,0,13,6,1,DYRK3,Intronic,7.27679,IPA
hct_vena_mean,2_40502995,0.0199447329886751,0.933953347451588,6.73059360730594,0.0932203389830499,6,9,5,7,8,5,SLC8A1,Intronic,6.07837,IPA
hct_vena_mean,2_40504325,0.0199447329886751,0.965692704426123,6.73059360730594,0.0502283105022824,6,9,5,6,9,5,SLC8A1,Intronic,6.07837,IPA
hct_vena_mean,2_40507774,0.0199447329886751,0.910767356806952,6.73059360730594,0.124999999999999,6,9,5,6,8,6,SLC8A1,Intronic,6.07837,IPA
hct_vena_mean,22_39622940,0.0199830974228906,0.461367114127823,-8.44604316546763,0.944134078212291,10,9,1,11,7,2,PDGFB,Intronic,8.14452,IPA
hct_vena_mean,22_39622986,0.0199830974228906,0.461367114127823,-8.44604316546763,0.944134078212291,10,9,1,11,7,2,PDGFB,Intronic,8.14452,IPA
hct_vena_mean,22_39626375,0.0199830974228906,0.461367114127823,-8.44604316546763,0.944134078212291,10,9,1,11,7,2,PDGFB,Intronic,8.14452,IPA
hct_vena_mean,5_58596528,0.0200962751654018,0.8267163158511,-12.4375,0.529411764705884,16,4,0,17,3,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58597889,0.0200962751654018,0.8267163158511,-12.4375,0.529411764705884,16,4,0,17,3,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58598917,0.0200962751654018,0.8267163158511,-12.4375,0.529411764705884,16,4,0,17,3,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,20_41737348,0.0200962751654018,0.825309022485982,-12.4375,-0.284916201117318,16,4,0,11,7,2,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,3_169357958,0.0209930509000573,0.800111197806874,-8.38848920863311,0.329545454545456,4,13,3,10,8,2,MECOM,Intronic,11.8504,IPA
hct_vena_mean,3_169359644,0.0209930509000573,0.800111197806874,-8.38848920863311,0.329545454545456,4,13,3,10,8,2,MECOM,Intronic,11.8504,IPA
hct_vena_mean,3_169359761,0.0209930509000573,0.800111197806874,-8.38848920863311,0.329545454545456,4,13,3,10,8,2,MECOM,Intronic,11.8504,IPA
hct_vena_mean,3_169359890,0.0209930509000573,0.800111197806874,-8.38848920863311,0.329545454545456,4,13,3,10,8,2,MECOM,Intronic,11.8504,IPA
hct_vena_mean,3_169360455,0.0209930509000573,0.800111197806874,-8.38848920863311,0.329545454545456,4,13,3,10,8,2,MECOM,Intronic,11.8504,IPA
hct_vena_mean,3_169362003,0.0209930509000573,0.978371872201231,-8.38848920863311,0.036585365853657,4,13,3,8,10,2,MECOM,Intronic,11.8504,IPA
hct_vena_mean,3_169362201,0.0209930509000573,0.978371872201231,-8.38848920863311,0.036585365853657,4,13,3,8,10,2,MECOM,Intronic,11.8504,IPA
hct_vena_mean,3_169364599,0.0209930509000573,0.800111197806874,-8.38848920863311,0.329545454545456,4,13,3,10,8,2,MECOM,Intronic,11.8504,IPA
hct_vena_mean,3_169371036,0.0209930509000573,0.800111197806874,-8.38848920863311,0.329545454545456,4,13,3,10,8,2,MECOM,Intronic,11.8504,IPA
hct_vena_mean,3_169373514,0.0209930509000573,0.800111197806874,-8.38848920863311,0.329545454545456,4,13,3,10,8,2,MECOM,Intronic,11.8504,IPA
hct_vena_mean,4_72418952,0.0210631491187768,0.570913374274427,10.7857142857143,1.02197802197802,14,6,0,13,7,0,SLC4A4,Intronic,8.44474,IPA
hct_vena_mean,4_72421336,0.0210631491187768,0.570913374274427,10.7857142857143,1.02197802197802,14,6,0,13,7,0,SLC4A4,Intronic,8.44474,IPA
hct_vena_mean,4_72422611,0.0210631491187768,0.570913374274427,10.7857142857143,1.02197802197802,14,6,0,13,7,0,SLC4A4,Intronic,8.44474,IPA
hct_vena_mean,4_72423624,0.0210631491187768,0.570913374274427,10.7857142857143,1.02197802197802,14,6,0,13,7,0,SLC4A4,Intronic,8.44474,IPA
hct_vena_mean,4_72424438,0.0210631491187768,0.570913374274427,10.7857142857143,1.02197802197802,14,6,0,13,7,0,SLC4A4,Intronic,8.44474,IPA
hct_vena_mean,4_72424581,0.0210631491187768,0.570913374274427,10.7857142857143,1.02197802197802,14,6,0,13,7,0,SLC4A4,Intronic,8.44474,IPA
hct_vena_mean,4_72425266,0.0210631491187768,0.570913374274427,10.7857142857143,1.02197802197802,14,6,0,13,7,0,SLC4A4,Intronic,8.44474,IPA
hct_vena_mean,4_72426497,0.0210631491187768,0.570913374274427,10.7857142857143,1.02197802197802,14,6,0,13,7,0,SLC4A4,Intronic,8.44474,IPA
hct_vena_mean,4_72426513,0.0210631491187768,0.570913374274427,10.7857142857143,1.02197802197802,14,6,0,13,7,0,SLC4A4,Intronic,8.44474,IPA
